Date,AAPL,GOOG,MSFT,NVDA,TSLA
2023-03-14,150.86868286132812,93.69307708740234,256.2367858886719,24.045711517333984,183.25999450683594
2023-03-15,151.26419067382812,95.97948455810547,260.8055419921875,24.210594177246094,180.4499969482422
2023-03-16,154.0919189453125,100.4727783203125,271.377685546875,25.52264976501465,184.1300048828125
2023-03-17,153.2515106201172,101.85456085205078,274.5513000488281,25.706518173217773,180.1300048828125
2023-03-20,155.62442016601562,101.32769012451172,267.47705078125,25.881393432617188,183.25
2023-03-21,157.48321533203125,105.21458435058594,268.9999694824219,26.18017578125,197.5800018310547
2023-03-22,156.049560546875,103.60415649414062,267.5360107421875,26.448984146118164,191.14999389648438
2023-03-23,157.13717651367188,105.63211059570312,272.8122253417969,27.171464920043945,192.22000122070312
2023-03-24,158.44229125976562,105.43328094482422,275.6714782714844,26.7597599029541,190.41000366210938
2023-03-27,156.4945068359375,102.45101165771484,271.55462646484375,26.511938095092773,191.80999755859375
2023-03-28,155.87159729003906,100.76106262207031,270.4246826171875,26.391027450561523,189.19000244140625
2023-03-29,158.95640563964844,101.2978744506836,275.6124572753906,26.96461296081543,193.8800048828125
2023-03-30,160.52847290039062,100.72129821777344,279.0906066894531,27.363325119018555,195.27999877929688
2023-03-31,163.0398406982422,103.38546752929688,283.2664489746094,27.757043838500977,207.4600067138672
2023-04-03,164.29551696777344,104.29008483886719,282.21514892578125,27.944910049438477,194.77000427246094
2023-04-04,163.7615966796875,104.49884796142578,282.1659851074219,27.433279037475586,192.5800018310547
2023-04-05,161.91270446777344,104.32984161376953,279.3755798339844,26.8616886138916,185.52000427246094
2023-04-06,162.80255126953125,108.25650787353516,286.50885009765625,27.017580032348633,185.05999755859375
2023-04-10,160.2021942138672,106.31802368164062,284.33740234375,27.559186935424805,184.50999450683594
2023-04-11,158.98606872558594,105.49293518066406,277.89190673828125,27.14948081970215,186.7899932861328
2023-04-12,158.29397583007812,104.59825134277344,278.54046630859375,26.47596549987793,180.5399932861328
2023-04-13,163.69239807128906,107.55071258544922,284.779541015625,26.443988800048828,185.89999389648438
2023-04-14,163.34634399414062,108.81320190429688,281.1441650390625,26.7387752532959,185.0
2023-04-17,163.3660888671875,105.79116821289062,283.7576904296875,26.982601165771484,187.0399932861328
2023-04-18,164.5921173095703,104.49884796142578,283.3352355957031,27.64712142944336,184.30999755859375
2023-04-19,165.73904418945312,104.3994369506836,283.413818359375,27.910934448242188,180.58999633789062
2023-04-20,164.7700653076172,105.27423095703125,281.11468505859375,27.08452796936035,162.99000549316406
2023-04-21,163.15847778320312,105.28418731689453,280.77081298828125,27.099517822265625,165.0800018310547
2023-04-24,163.46498107910156,106.1490249633789,276.8504638671875,27.022573471069336,162.5500030517578
2023-04-25,161.92257690429688,103.99185943603516,270.6113586425781,26.22214698791504,160.6699981689453
2023-04-26,161.91270446777344,103.83279418945312,290.2130126953125,26.936634063720703,153.75
2023-04-27,166.51022338867188,107.72962951660156,299.5078125,27.206439971923828,160.19000244140625
2023-04-28,167.76588439941406,107.58052825927734,301.89544677734375,27.72906494140625,164.30999755859375
2023-05-01,167.67689514160156,107.07353973388672,300.2251281738281,28.889232635498047,161.8300018310547
2023-05-02,166.63876342773438,105.353759765625,300.07769775390625,28.18973159790039,160.30999755859375
2023-05-03,165.5610809326172,105.49293518066406,299.0853576660156,27.782028198242188,160.61000061035156
2023-05-04,163.91978454589844,104.58831024169922,300.07769775390625,27.54220199584961,161.1999969482422
2023-05-05,171.61204528808594,105.58736419677734,305.2261962890625,28.659395217895508,170.05999755859375
2023-05-08,171.5428009033203,107.60041046142578,303.2611999511719,29.130054473876953,171.7899932861328
2023-05-09,169.83233642578125,107.30218505859375,301.6400146484375,28.550472259521484,169.14999389648438
2023-05-10,171.60214233398438,111.61653900146484,306.8572692871094,28.8642520904541,168.5399932861328
2023-05-11,171.7899627685547,116.20923614501953,304.6956481933594,28.557470321655273,172.0800018310547
2023-05-12,170.8593292236328,117.22321319580078,303.5755615234375,28.319637298583984,167.97999572753906
2023-05-15,170.36428833007812,116.26887512207031,304.0570068359375,28.932199478149414,166.35000610351562
2023-05-16,170.36428833007812,119.38038635253906,306.2972106933594,29.192012786865234,166.52000427246094
2023-05-17,170.97811889648438,120.76216888427734,309.19219970703125,30.15631866455078,173.86000061035156
2023-05-18,173.31472778320312,122.79011535644531,313.6429443359375,31.655237197875977,176.88999938964844
2023-05-19,173.4236602783203,122.5217056274414,313.4657287597656,31.241539001464844,180.13999938964844
2023-05-22,172.47315979003906,125.12623596191406,316.26220703125,31.153602600097656,188.8699951171875
2023-05-23,169.85931396484375,122.56149291992188,310.43292236328125,30.66595458984375,185.77000427246094
2023-05-24,170.1365203857422,120.92121887207031,309.0444641113281,30.51605796813965,182.89999389648438
2023-05-25,171.27516174316406,123.6152114868164,320.92974853515625,37.95271301269531,184.47000122070312
2023-05-26,173.69094848632812,124.68882751464844,327.79296875,38.91801452636719,193.1699981689453
2023-05-30,175.5424346923828,123.90349578857422,326.138671875,40.08218765258789,201.16000366210938
2023-05-31,175.492919921875,122.6410140991211,323.36187744140625,37.80681610107422,203.92999267578125
2023-06-01,178.30474853515625,123.63508605957031,327.4877014160156,39.74142837524414,207.52000427246094
2023-06-02,179.15621948242188,124.49002075195312,330.2644958496094,39.29874801635742,213.97000122070312
2023-06-05,177.7998504638672,125.88174438476562,330.79620361328125,39.142860412597656,217.61000061035156
2023-06-06,177.4334716796875,127.15418243408203,328.5708923339844,38.626224517822266,221.30999755859375
2023-06-07,176.05726623535156,122.21354675292969,318.4285583496094,37.45194625854492,224.57000732421875
2023-06-08,178.780029296875,121.94514465332031,320.27978515625,38.48632049560547,234.86000061035156
2023-06-09,179.1661376953125,122.14395904541016,321.786376953125,38.74616241455078,244.39999389648438
2023-06-12,181.9680633544922,123.6152114868164,326.7688293457031,39.45771789550781,249.8300018310547
2023-06-13,181.49282836914062,123.69474029541016,329.1715087890625,40.99676513671875,258.7099914550781
2023-06-14,182.12649536132812,123.64503479003906,332.1748962402344,42.97056198120117,256.7900085449219
2023-06-15,184.16607666015625,125.04670715332031,342.7700500488281,42.62677001953125,255.89999389648438
2023-06-16,183.08688354492188,123.32691955566406,337.0884094238281,42.665740966796875,260.5400085449219
2023-06-20,183.17599487304688,123.1181640625,332.8739318847656,43.78105545043945,274.45001220703125
2023-06-21,182.1363983154297,120.5434799194336,328.4527282714844,43.01852798461914,259.4599914550781
2023-06-22,185.14625549316406,123.13805389404297,334.5085144042969,42.99853515625,264.6099853515625
2023-06-23,184.82943725585938,122.29307556152344,329.89031982421875,42.183040618896484,256.6000061035156
2023-06-26,183.4333953857422,118.38628387451172,323.56866455078125,40.60700988769531,241.0500030517578
2023-06-27,186.1957550048828,118.30677032470703,329.447265625,41.85024642944336,250.2100067138672
2023-06-28,187.37396240234375,120.36453247070312,330.7076416015625,41.091712951660156,256.239990234375
2023-06-29,187.71058654785156,119.30085754394531,329.919921875,40.79689025878906,257.5
2023-06-30,192.04718017578125,120.25518798828125,335.3258056640625,42.27598190307617,261.7699890136719
2023-07-03,190.55213928222656,119.84761047363281,332.8148498535156,42.38691329956055,279.82000732421875
2023-07-05,189.43331909179688,121.9053726196289,332.972412109375,42.29097366333008,282.4800109863281
2023-07-06,189.9085693359375,120.21542358398438,336.0446472167969,42.077110290527344,276.5400085449219
2023-07-07,188.78976440429688,119.43008422851562,332.05670166015625,42.47686004638672,274.42999267578125
2023-07-10,186.74029541015625,116.1794204711914,326.74920654296875,42.154056549072266,269.6099853515625
2023-07-11,186.215576171875,117.01445007324219,327.3793640136719,42.3789176940918,269.7900085449219
2023-07-12,187.88877868652344,118.91316223144531,332.0369873046875,43.874996185302734,271.989990234375
2023-07-13,188.65115356445312,124.09236907958984,337.413330078125,45.9487190246582,277.8999938964844
2023-07-14,188.79966735839844,124.95722961425781,339.9538269042969,45.4410285949707,281.3800048828125
2023-07-17,192.06695556640625,124.32101440429688,340.4363708496094,46.43241882324219,290.3800048828125
2023-07-18,191.80953979492188,123.3468017578125,353.98565673828125,47.46479415893555,293.3399963378906
2023-07-19,193.16598510742188,122.05447387695312,349.6432189941406,47.04804229736328,291.260009765625
2023-07-20,191.2154998779297,118.82369232177734,341.55889892578125,45.49200439453125,262.8999938964844
2023-07-21,190.03729248046875,119.59908294677734,338.50634765625,44.28174591064453,260.0199890136719
2023-07-24,190.83926391601562,121.15980529785156,339.82586669921875,44.58456802368164,269.05999755859375
2023-07-25,191.7006378173828,122.06443786621094,345.60601806640625,45.650909423828125,265.2799987792969
2023-07-26,192.5718994140625,128.89382934570312,332.5982666015625,45.424049377441406,264.3500061035156
2023-07-27,191.30459594726562,129.1025848388672,325.65618896484375,45.87177276611328,255.7100067138672
2023-07-28,193.88873291015625,132.22402954101562,333.1890563964844,46.721248626708984,266.44000244140625
2023-07-31,194.5026092529297,132.3234405517578,330.776611328125,46.700260162353516,267.42999267578125
2023-08-01,193.67092895507812,131.11065673828125,331.19012451171875,46.4783935546875,261.07000732421875
2023-08-02,190.67095947265625,127.87987518310547,322.4854736328125,44.24177169799805,254.11000061035156
2023-08-03,189.27493286132812,128.00909423828125,321.6583557128906,44.48762130737305,259.32000732421875
2023-08-04,180.1859588623047,127.78042602539062,322.7611999511719,44.65251541137695,253.86000061035156
2023-08-07,177.07705688476562,131.16036987304688,325.0554504394531,45.38906478881836,251.4499969482422
2023-08-08,178.01763916015625,131.0609588623047,321.0576477050781,44.636539459228516,249.6999969482422
2023-08-09,176.42361450195312,129.3809356689453,317.2961730957031,42.527828216552734,242.19000244140625
2023-08-10,176.20578002929688,129.4405975341797,317.9854431152344,42.361934661865234,245.33999633789062
2023-08-11,176.2652587890625,129.4008331298828,316.0948181152344,40.829872131347656,242.64999389648438
2023-08-14,177.9209442138672,131.05101013183594,319.0784912109375,43.72608947753906,239.75999450683594
2023-08-15,175.9281768798828,129.50022888183594,316.9317932128906,43.91297149658203,232.9600067138672
2023-08-16,175.05575561523438,128.3470916748047,316.16217041015625,43.459259033203125,225.60000610351562
2023-08-17,172.5077667236328,129.68911743164062,312.688720703125,43.31733703613281,219.22000122070312
2023-08-18,172.9935760498047,127.35299682617188,312.29400634765625,43.272369384765625,215.49000549316406
2023-08-21,174.3319854736328,128.16815185546875,317.6225891113281,46.938114166259766,231.27999877929688
2023-08-22,175.71006774902344,128.9236602783203,318.1949157714844,45.639915466308594,233.19000244140625
2023-08-23,179.56671142578125,132.4228515625,322.6748962402344,47.0870246887207,236.86000061035156
2023-08-24,174.86737060546875,129.64935302734375,315.73785400390625,47.133995056152344,230.0399932861328
2023-08-25,177.07823181152344,129.91773986816406,318.70806884765625,45.98969650268555,238.58999633789062
2023-08-28,178.6446990966797,131.01123046875,319.41851806640625,46.80619430541992,238.82000732421875
2023-08-29,182.5409698486328,134.68939208984375,324.06622314453125,48.75399398803711,257.17999267578125
2023-08-30,186.04071044921875,136.12086486816406,324.44122314453125,49.23370361328125,256.8999938964844
2023-08-31,186.25881958007812,136.53839111328125,323.4248352050781,49.32464599609375,258.0799865722656
2023-09-01,187.83518981933594,135.9916534423828,324.31292724609375,48.479164123535156,245.00999450683594
2023-09-05,188.07310485839844,135.9021759033203,329.13818359375,48.51813888549805,256.489990234375
2023-09-06,181.34136962890625,134.57008361816406,328.47711181640625,47.03593063354492,251.9199981689453
2023-09-07,176.03724670410156,135.3951873779297,325.54638671875,46.21636962890625,251.49000549316406
2023-09-08,176.6519012451172,136.38926696777344,329.8487243652344,45.547725677490234,248.5
2023-09-11,177.82179260253906,136.9261016845703,333.4701843261719,45.153934478759766,273.5799865722656
2023-09-12,174.78805541992188,135.26597595214844,327.3817443847656,44.846099853515625,267.4800109863281
2023-09-13,172.71597290039062,136.68753051757812,331.61505126953125,45.46077346801758,271.29998779296875
2023-09-14,174.2328643798828,138.168701171875,334.2201232910156,45.55672073364258,276.0400085449219
2023-09-15,173.5091094970703,137.48280334472656,325.8522644042969,43.87661361694336,274.3900146484375
2023-09-18,176.4437255859375,138.13890075683594,324.70758056640625,43.94258117675781,265.2799987792969
2023-09-19,177.53428649902344,138.0096435546875,324.30303955078125,43.4968147277832,266.5
2023-09-20,173.9849853515625,133.79469299316406,316.5272521972656,42.21649932861328,262.5899963378906
2023-09-21,172.43833923339844,130.5837860107422,315.3036804199219,40.99514389038086,255.6999969482422
2023-09-22,173.29098510742188,130.4744415283203,312.8170166015625,41.58783721923828,244.8800048828125
2023-09-25,174.56996154785156,131.38900756835938,313.3399963378906,42.19950866699219,246.99000549316406
2023-09-26,170.48526000976562,128.68507385253906,308.0114440917969,41.888671875,244.1199951171875
2023-09-27,168.96839904785156,130.68321228027344,308.65283203125,42.44537353515625,240.5
2023-09-28,169.22616577148438,132.3433380126953,309.4915771484375,43.066043853759766,246.3800048828125
2023-09-29,169.74171447753906,131.07089233398438,311.5736389160156,43.475833892822266,250.22000122070312
2023-10-02,172.25990295410156,134.37127685546875,317.5436706542969,44.758148193359375,251.60000610351562
2023-10-03,170.9214630126953,132.51231384277344,309.2449035644531,43.493812561035156,246.52999877929688
2023-10-04,172.17068481445312,135.4647674560547,314.74114990234375,44.01754379272461,261.1600036621094
2023-10-05,173.4099884033203,135.1864471435547,315.1358947753906,44.6641960144043,260.04998779296875
2023-10-06,175.96786499023438,137.91024780273438,322.93145751953125,45.73762512207031,260.5299987792969
2023-10-09,177.45498657226562,138.6757049560547,325.4576110839844,45.24888610839844,259.6700134277344
2023-10-10,176.86012268066406,138.37745666503906,324.0464782714844,45.77360153198242,263.6199951171875
2023-10-11,178.25802612304688,140.86268615722656,328.023193359375,46.78106689453125,262.989990234375
2023-10-12,179.1602325439453,139.4610137939453,326.7798767089844,46.91999053955078,258.8699951171875
2023-10-13,177.31617736816406,137.76112365722656,323.395263671875,45.4367790222168,251.1199951171875
2023-10-16,177.18728637695312,139.6598358154297,328.2402648925781,46.0704460144043,253.9199981689453
2023-10-17,175.63075256347656,140.15689086914062,327.6679382324219,43.91459274291992,254.85000610351562
2023-10-18,174.3319854736328,138.4569854736328,325.7437438964844,42.17352294921875,242.67999267578125
2023-10-19,173.95526123046875,138.15875244140625,326.9377136230469,42.07857894897461,220.11000061035156
2023-10-20,171.39736938476562,135.93199157714844,322.3492126464844,41.36495590209961,211.99000549316406
2023-10-23,171.51634216308594,137.0851287841797,324.96417236328125,42.95210647583008,212.0800018310547
2023-10-24,171.9525604248047,139.2920379638672,326.158203125,43.639739990234375,216.52000427246094
2023-10-25,169.63265991210938,125.92150115966797,336.1640930175781,41.756744384765625,212.4199981689453
2023-10-26,165.45872497558594,122.71058654785156,323.5531005859375,40.30451965332031,205.75999450683594
2023-10-27,166.77732849121094,122.67082214355469,325.4476623535156,40.47842788696289,207.3000030517578
2023-10-30,168.82957458496094,125.0069351196289,332.8485107421875,41.13907241821289,197.36000061035156
2023-10-31,169.3054656982422,124.55960083007812,333.6379089355469,40.758277893066406,200.83999633789062
2023-11-01,172.47804260253906,126.8161849975586,341.49267578125,42.302459716796875,205.66000366210938
2023-11-02,176.0471649169922,127.82020568847656,343.7128601074219,43.48282241821289,218.50999450683594
2023-11-03,175.13504028320312,129.59963989257812,348.1335754394531,44.98102569580078,219.9600067138672
2023-11-06,177.69293212890625,130.6732635498047,351.8143005371094,45.726627349853516,219.27000427246094
2023-11-07,180.26071166992188,131.61764526367188,355.7613830566406,45.93052291870117,222.17999267578125
2023-11-08,181.32151794433594,132.47256469726562,358.3960876464844,46.549190521240234,222.11000061035156
2023-11-09,180.8456573486328,130.91184997558594,355.9192810058594,46.92498779296875,209.97999572753906
2023-11-10,185.0448760986328,133.26783752441406,364.780517578125,48.30924987792969,214.64999389648438
2023-11-13,183.45652770996094,132.85032653808594,361.83001708984375,48.59409713745117,223.7100067138672
2023-11-14,186.0773468017578,134.62974548339844,365.3725280761719,49.629547119140625,237.41000366210938
2023-11-15,186.6431884765625,135.57412719726562,365.5209045410156,48.86195755004883,242.83999633789062
2023-11-16,188.3308563232422,137.8804168701172,371.94793701171875,49.453643798828125,233.58999633789062
2023-11-17,188.31097412109375,136.1308135986328,365.6988525390625,49.27174377441406,234.3000030517578
2023-11-20,190.0581817626953,137.1050262451172,373.20367431640625,50.38214874267578,235.60000610351562
2023-11-21,189.25408935546875,137.80088806152344,368.8826904296875,49.91739273071289,241.1999969482422
2023-11-22,189.91920471191406,139.19261169433594,373.6090393066406,48.69004440307617,234.2100067138672
2023-11-24,188.5889434814453,137.40325927734375,373.19378662109375,47.750553131103516,235.4499969482422
2023-11-27,188.41024780273438,137.2342529296875,374.3605041503906,48.21630096435547,236.0800018310547
2023-11-28,189.01580810546875,137.80088806152344,378.4046325683594,47.795528411865234,246.72000122070312
2023-11-29,187.9932861328125,135.593994140625,374.5978088378906,48.11436080932617,244.13999938964844
2023-11-30,188.56907653808594,133.128662109375,374.6571960449219,46.745086669921875,240.0800018310547
2023-12-01,189.8497314453125,132.5322265625,370.3065490722656,46.74008560180664,238.8300018310547
2023-12-04,188.05287170410156,129.8581085205078,364.996826171875,45.485755920410156,235.5800018310547
2023-12-05,192.0138397216797,131.6077117919922,368.3388671875,46.545291900634766,238.72000122070312
2023-12-06,190.92185974121094,130.6533660888672,364.6606140136719,45.482757568359375,239.3699951171875
2023-12-07,192.857666015625,137.6318817138672,366.7865295410156,46.57527542114258,242.63999938964844
2023-12-08,194.28721618652344,135.83261108398438,370.0296936035156,47.484867095947266,243.83999633789062
2023-12-11,191.7755889892578,133.90406799316406,367.1325378417969,46.606258392333984,239.74000549316406
2023-12-12,193.29449462890625,132.85032653808594,370.1780090332031,47.635799407958984,237.00999450683594
2023-12-13,196.52084350585938,133.17837524414062,370.1681213378906,48.06661605834961,239.2899932861328
2023-12-14,196.66976928710938,132.41290283203125,361.8228759765625,48.328495025634766,251.0500030517578
2023-12-15,196.1337127685547,133.04913330078125,366.5690002441406,48.868255615234375,253.5
2023-12-18,194.4658966064453,136.3793487548828,368.4674072265625,50.054725646972656,252.0800018310547
2023-12-19,195.50828552246094,137.28396606445312,369.07061767578125,49.581932067871094,257.2200012207031
2023-12-20,193.41360473632812,138.83474731445312,366.4601745605469,48.089595794677734,247.13999938964844
2023-12-21,193.26467895507812,140.9621124267578,369.347412109375,48.96820831298828,254.5
2023-12-22,192.19256591796875,141.87667846679688,370.375732421875,48.80828094482422,252.5399932861328
2023-12-26,191.6465606689453,141.97607421875,370.4548645019531,49.257076263427734,256.6099853515625
2023-12-27,191.74581909179688,140.60423278808594,369.8714904785156,49.395023345947266,261.44000244140625
2023-12-28,192.17269897460938,140.44517517089844,371.0679016113281,49.49997329711914,253.17999267578125
2023-12-29,191.1303253173828,140.09722900390625,371.8193664550781,49.49997329711914,248.47999572753906
2024-01-02,184.2904052734375,138.73532104492188,366.70733642578125,48.14657211303711,248.4199981689453
2024-01-03,182.9105224609375,139.53062438964844,366.4404296875,47.54783630371094,238.4499969482422
2024-01-04,180.58753967285156,137.22430419921875,363.8102722167969,47.97665023803711,237.92999267578125
2024-01-05,179.86282348632812,136.57815551757812,363.6224365234375,49.07516098022461,237.49000549316406
2024-01-08,184.21099853515625,139.6995849609375,370.4845275878906,52.22975540161133,240.4499969482422
2024-01-09,183.7940673828125,141.7176055908203,371.5721740722656,53.116363525390625,234.9600067138672
2024-01-10,184.83641052246094,142.95028686523438,378.4738464355469,54.32582473754883,233.94000244140625
2024-01-11,184.2407684326172,142.821044921875,380.31298828125,54.79761505126953,227.22000122070312
2024-01-12,184.56838989257812,143.3876953125,384.1098937988281,54.68566131591797,218.88999938964844
2024-01-16,182.29502868652344,143.2286376953125,385.8896484375,56.3569221496582,219.91000366210938
2024-01-17,181.3519287109375,142.045654296875,385.0986328125,56.02806854248047,215.5500030517578
2024-01-18,187.25868225097656,144.13323974609375,389.4492492675781,57.08160400390625,211.8800048828125
2024-01-19,190.16737365722656,147.09564208984375,394.1954040527344,59.46453857421875,212.19000244140625
2024-01-22,192.48045349121094,146.83718872070312,392.0596008300781,59.627464294433594,208.8000030517578
2024-01-23,193.7610626220703,147.8014373779297,394.4227600097656,59.846370697021484,209.13999938964844
2024-01-24,193.0860137939453,149.46157836914062,398.0417175292969,61.3347053527832,207.8300018310547
2024-01-25,192.75840759277344,152.73214721679688,400.3258056640625,61.58959197998047,182.6300048828125
2024-01-26,191.0211181640625,152.88125610351562,399.39630126953125,61.00385284423828,183.25
2024-01-29,190.33615112304688,153.92506408691406,405.12139892578125,62.43721008300781,190.92999267578125
2024-01-30,186.67295837402344,152.14564514160156,404.0039978027344,62.74607467651367,191.58999633789062
2024-01-31,183.05943298339844,140.9621124267578,393.1175842285156,61.499629974365234,187.2899932861328
2024-02-01,185.50155639648438,141.86672973632812,399.24798583984375,62.998966217041016,188.86000061035156
2024-02-02,184.4989013671875,142.6918182373047,406.60455322265625,66.13057708740234,187.91000366210938
2024-02-05,186.31556701660156,144.0736083984375,401.09698486328125,69.30116271972656,181.05999755859375
2024-02-06,187.92381286621094,144.55076599121094,400.9388427734375,68.19265747070312,185.10000610351562
2024-02-07,188.0330047607422,145.8132781982422,409.4027404785156,70.06781005859375,187.5800018310547
2024-02-08,186.950927734375,146.35006713867188,409.4620361328125,69.61001586914062,189.55999755859375
2024-02-09,187.71630859375,149.33233642578125,415.8297424316406,72.1009292602539,193.57000732421875
2024-02-12,186.02650451660156,147.85113525390625,410.5991516113281,72.21585845947266,188.1300048828125
2024-02-13,183.92918395996094,145.50509643554688,401.759521484375,72.0959243774414,184.02000427246094
2024-02-14,183.04452514648438,146.27053833007812,405.6426696777344,73.86713409423828,188.7100067138672
2024-02-15,182.75628662109375,143.08944702148438,402.7402038574219,72.62567138671875,200.4499969482422
2024-02-16,181.21556091308594,140.92233276367188,400.263671875,72.58069610595703,199.9499969482422
2024-02-20,180.47006225585938,141.35972595214844,399.0056457519531,69.42110443115234,193.75999450683594
2024-02-21,181.2255096435547,142.9900360107422,398.4013366699219,67.4419937133789,194.77000427246094
2024-02-22,183.26319885253906,144.46131896972656,407.7823791503906,78.50306701660156,197.41000366210938
2024-02-23,181.42433166503906,144.4314727783203,406.48468017578125,78.78194427490234,191.97000122070312
2024-02-26,180.07247924804688,137.9301300048828,403.71099853515625,79.05682373046875,199.39999389648438
2024-02-27,181.5336456298828,139.27215576171875,403.651611328125,78.6659927368164,199.72999572753906
2024-02-28,180.33091735839844,136.617919921875,403.8893127441406,77.62845611572266,202.0399932861328
2024-02-29,179.66493225097656,138.95404052734375,409.7536926269531,79.07681274414062,201.8800048828125
2024-03-01,178.58148193359375,137.2640838623047,411.59625244140625,82.24239349365234,202.63999938964844
2024-03-04,174.04884338378906,133.40701293945312,411.02166748046875,85.19908142089844,188.13999938964844
2024-03-05,169.09873962402344,132.98948669433594,398.866943359375,85.92979431152344,180.74000549316406
2024-03-06,168.10475158691406,131.7766876220703,398.31219482421875,88.66470336914062,176.5399932861328
2024-03-07,167.98545837402344,134.44088745117188,405.29595947265625,92.63212585449219,178.64999389648438
2024-03-08,169.70509338378906,135.4846649169922,402.4034118652344,87.49317169189453,175.33999633789062
2024-03-11,171.71295166015625,138.11898803710938,400.7193603515625,85.7398681640625,177.77000427246094
2024-03-12,172.1900634765625,138.7949981689453,411.3782958984375,91.87643432617188,177.5399932861328
2024-03-13,170.10267639160156,139.93817138671875,411.20001220703125,90.85183715820312,169.47999572753906
2024-03-14,171.96145629882812,143.48709106445312,421.22491455078125,87.90900421142578,162.5
2024-03-15,171.58372497558594,141.3299102783203,412.5075988769531,87.80204772949219,163.57000732421875
2024-03-18,172.67713928222656,147.60264587402344,413.39910888671875,88.4197998046875,173.8000030517578
2024-03-19,175.02296447753906,147.0459442138672,417.45068359375,89.36243438720703,171.32000732421875
2024-03-20,177.59742736816406,148.7955322265625,421.2347717285156,90.33604431152344,175.66000366210938
2024-03-21,170.34124755859375,147.861083984375,425.33587646484375,91.39861297607422,172.82000732421875
2024-03-22,171.24578857421875,150.87319946289062,424.7118225097656,94.2514877319336,170.8300018310547
2024-03-25,169.82437133789062,150.25685119628906,418.8870849609375,94.96418762207031,172.6300048828125
2024-03-26,168.69122314453125,150.80360412597656,417.68841552734375,92.52416229248047,177.6699981689453
2024-03-27,172.26959228515625,151.04217529296875,417.4704895019531,90.2140884399414,179.8300018310547
2024-03-28,170.45057678222656,151.36029052734375,416.7671813964844,90.3200454711914,175.7899932861328
2024-04-01,169.00927734375,155.57525634765625,420.58099365234375,90.32704162597656,175.22000122070312
2024-04-02,167.82643127441406,154.94894409179688,417.4804382324219,89.4164047241211,166.6300048828125
2024-04-03,168.63156127929688,155.4459991455078,416.49969482421875,88.92859649658203,168.3800048828125
2024-04-04,167.80654907226562,151.04217529296875,413.953857421875,85.87081146240234,171.11000061035156
2024-04-05,168.56198120117188,153.03038024902344,421.52203369140625,87.97297668457031,164.89999389648438
2024-04-08,167.4387664794922,155.2173614501953,420.600830078125,87.09832763671875,172.97999572753906
2024-04-09,168.65145874023438,157.20553588867188,422.2749328613281,85.32002258300781,176.8800048828125
2024-04-10,166.77279663085938,156.72840881347656,419.2833557128906,87.00436401367188,171.75999450683594
2024-04-11,173.9892120361328,159.8398895263672,423.909423828125,90.57994079589844,174.60000610351562
2024-04-12,175.4901580810547,158.2493438720703,417.9360656738281,88.1509017944336,171.0500030517578
2024-04-15,171.6533203125,155.40623474121094,409.7536926269531,85.96678161621094,161.47999572753906
2024-04-16,168.36318969726562,155.0782012939453,410.6848449707031,87.38021087646484,157.11000061035156
2024-04-17,166.99147033691406,155.95301818847656,407.9706115722656,84.00155639648438,155.4499969482422
2024-04-18,166.0372314453125,156.52957153320312,400.4717102050781,84.63731384277344,149.92999267578125
2024-04-19,164.0094757080078,154.79986572265625,395.3701171875,76.16968536376953,147.0500030517578
2024-04-22,164.84442138671875,157.01666259765625,397.1928405761719,79.48635864257812,142.0500030517578
2024-04-23,165.89805603027344,158.97503662109375,403.7407531738281,82.39020538330078,144.67999267578125
2024-04-24,168.00535583496094,160.14805603027344,405.2167053222656,79.64530181884766,162.1300048828125
2024-04-25,168.87013244628906,157.01666259765625,395.2908935546875,82.59912872314453,170.17999267578125
2024-04-26,168.28366088867188,172.66368103027344,402.5024719238281,87.7000961303711,168.2899932861328
2024-04-29,172.4584503173828,166.90786743164062,398.4706726074219,87.72207641601562,194.0500030517578
2024-04-30,169.3074951171875,163.66712951660156,385.6720886230469,86.36762237548828,183.27999877929688
2024-05-01,168.28366088867188,164.59164428710938,391.2293701171875,83.00794982910156,179.99000549316406
2024-05-02,171.99127197265625,167.46456909179688,394.1021423339844,85.78285217285156,180.00999450683594
2024-05-03,182.27914428710938,167.99143981933594,402.8392639160156,88.75366973876953,181.19000244140625
2024-05-06,180.61917114257812,168.8264617919922,409.6546325683594,92.10333251953125,184.75999450683594
2024-05-07,181.30503845214844,171.9578399658203,405.49407958984375,90.5179672241211,177.80999755859375
2024-05-08,181.6429901123047,170.1486053466797,406.68280029296875,90.37602233886719,174.72000122070312
2024-05-09,183.46202087402344,170.5661163330078,408.44610595703125,88.71168518066406,171.97000122070312
2024-05-10,182.1979217529297,169.2837371826172,410.8433532714844,89.84223937988281,168.47000122070312
2024-05-13,185.4128875732422,169.89015197753906,409.8328857421875,90.363037109375,171.88999938964844
2024-05-14,186.55751037597656,170.91403198242188,412.6462707519531,91.31965637207031,177.5500030517578
2024-05-15,188.8368682861328,172.85255432128906,419.8609313964844,94.59234619140625,173.99000549316406
2024-05-16,188.956298828125,174.3933868408203,417.7868347167969,94.32144927978516,174.83999633789062
2024-05-17,188.98617553710938,176.2423858642578,417.0127868652344,92.44219207763672,177.4600067138672
2024-05-20,190.15072631835938,177.40548706054688,422.103759765625,94.74227905273438,174.9499969482422
2024-05-21,191.4546356201172,178.47909545898438,425.7756042480469,95.3480453491211,186.60000610351562
